TimeStamp,Ore,WaterMill,WaterZumpf,Power,ZumpfLevel,PressureHC,DensityHC,FE,PulpHC,PumpRPM,MotorAmp,PSI200,Class_15,Class_12,Grano,Daiki,Shisti
2025-07-07 14:45:00,160.12187952834202,11.880103666635526,198.97783333134197,1699.856251792634,1502.9337149905743,0.2952768030767863,1783.2574134546292,3.470733333333333,458.12058919519467,709.6984634920635,181.420706141158,24.51509433962264,0.8,7.5,0.607,0.33,0.063
2025-07-07 14:50:00,160.0120803140922,11.981027462464503,200.16040298046477,1701.014323096991,1502.6881102370703,0.2965483589659375,1780.4155132243147,3.453733333333333,456.9919995853361,710.0026946031745,181.44172031710528,23.448427672955976,0.8,7.5,0.607,0.33,0.063
2025-07-07 14:55:00,159.79692175589116,12.090407603320845,201.24109650915827,1702.896550131968,1502.1799876153495,0.297471857300537,1778.9307806846325,3.4326666666666665,456.2562928651241,710.2158946031745,181.21890590120563,22.38176100628931,0.8,7.5,0.607,0.33,0.063
2025-07-07 15:00:00,159.88897971737413,12.10640001898694,201.78427737087816,1710.9216745997176,1501.2508690813947,0.2980464350347078,1777.857655456377,3.4286,456.992962746242,710.4135262160063,181.3786453639453,22.100000000000005,0.8,7.5,0.607,0.33,0.063
2025-07-07 15:05:00,160.40149226926667,12.166520808871086,202.65993772175537,1721.0013450737604,1500.9226542847591,0.299265536096796,1777.1063358265185,3.410266666666667,458.4601569743215,711.1823673992674,181.84461030623496,22.55283950617284,0.8,7.5,0.607,0.33,0.063
2025-07-07 15:10:00,160.6561965954416,12.1841111228128,203.68520756302524,1720.6021678078691,1500.3494883798369,0.2995931104607195,1776.6911964545377,3.3988,458.9558727901429,711.9979438953203,181.51553528313065,22.484212055192447,0.8,7.5,0.607,0.33,0.063
2025-07-07 15:15:00,160.90771915343916,12.212740795182908,203.9313484126984,1713.3997700608645,1501.0813594614212,0.298951410761972,1777.6685333604391,3.397466666666667,457.6597671165521,712.4192747500214,180.74331496647545,22.39450980392157,0.8,7.5,0.607,0.33,0.063
2025-07-07 15:20:00,161.1728003112356,12.229030105491647,204.08950131124917,1706.7002300675658,1502.7470730365012,0.299444861669993,1778.8427723184277,3.406,457.30513489289086,713.2603979101945,179.94284630337876,21.98730980392157,0.8,7.5,0.607,0.33,0.063
2025-07-07 15:25:00,161.6137128240834,12.23913205120438,204.57543623188403,1706.8508015854998,1501.6676459005348,0.3001385639630555,1779.8536578042565,3.4126000000000003,459.83318900200703,714.110742941318,180.01143464172296,21.635937254901965,0.8,7.5,0.607,0.33,0.063
2025-07-07 15:30:00,162.00406905424214,12.186729589007136,205.57852714097496,1705.1220719874173,1501.6506676832812,0.3020846534791693,1779.342338275873,3.4129333333333336,462.7157020044789,714.9922518302068,180.00511290141552,21.546902564102563,0.8,7.5,0.607,0.33,0.063
2025-07-07 15:35:00,162.27988398924177,12.151764380257232,206.51102424242427,1705.8023817112091,1501.0104515586054,0.3036007683849356,1778.629829110255,3.4072666666666667,462.9409453063005,715.343135542328,180.22798258174208,21.72948717948718,0.8,7.5,0.607,0.33,0.063
2025-07-07 15:40:00,162.63588815147813,12.12811543276866,206.80812424242424,1701.2157030377296,1498.8153599397465,0.3045930223338188,1777.605334248733,3.407533333333333,462.9712935998487,715.1581599867726,179.97141889255892,22.348717948717947,0.8,7.5,0.607,0.33,0.063
2025-07-07 15:45:00,162.8946820753321,12.14637984884431,206.7937783006536,1697.1123322881265,1497.1166525348049,0.3051501438468675,1777.382374635389,3.41,460.3243970083855,714.9650970238094,179.5662108725817,22.69905808477237,0.8,7.5,0.607,0.33,0.063
2025-07-07 15:50:00,162.87861614126615,12.071858436188451,206.73693114845935,1698.3716345803184,1496.5362710003103,0.3050696959326341,1777.9918666494657,3.424933333333333,459.1682489639896,714.3734900793651,179.8333323118254,23.172340136054423,0.8,7.5,0.607,0.33,0.063
2025-07-07 15:55:00,162.97358389301328,12.112681466491484,206.51744516806724,1700.8085217783607,1499.0271272211496,0.3053932603862243,1778.106490264865,3.440266666666667,458.3204663840148,714.238646031746,180.2010971635742,23.50567346938776,0.8,7.5,0.607,0.33,0.063
2025-07-07 16:00:00,162.93308108027048,12.122373101844673,206.51425192187983,1702.749480367768,1500.7395403400142,0.306001971279116,1778.6783236634626,3.446533333333333,460.07079990228993,714.2941850046685,180.9630772488644,23.588376811594205,0.8,7.5,0.607,0.33,0.063
2025-07-07 16:05:00,163.108054558644,12.121922469851832,206.4394909508248,1696.1298406290227,1498.3855893055338,0.305792808742563,1778.7196608489824,3.4548666666666663,459.9552088158368,714.0102261157796,180.70008657117447,23.233043478260868,0.8,7.5,0.607,0.33,0.063
2025-07-07 16:10:00,163.09529462315462,12.07101336935776,206.42163212729537,1695.3915838062862,1498.1073685480746,0.3057309257132736,1779.015620405126,3.456466666666666,457.8144183510761,713.8123741011276,180.63451368617743,23.1075,0.8,7.5,0.607,0.33,0.063
2025-07-07 16:15:00,163.19560372368372,12.040597345043729,206.3150641643324,1695.5455140763374,1497.910627019419,0.3057312940750256,1778.4794687375943,3.474,453.6211452553287,713.1227154700854,180.38936469627845,23.25583333333333,0.8,7.5,0.607,0.33,0.063
2025-07-07 16:20:00,163.08479217745216,12.039397927387078,205.810311643324,1703.7812126761414,1500.0981102824994,0.30553573851947,1776.9909397909853,3.4710000000000005,452.03949741834526,712.4722258741259,180.71027564192224,23.25583333333333,0.8,7.5,0.607,0.33,0.063
2025-07-07 16:25:00,163.13629217745216,11.962793189073862,205.12602777777775,1706.7981067588414,1500.5994112460935,0.3057348880028552,1775.8646503250998,3.4638,452.7740739697165,712.0384086580086,180.77793154528337,23.468333333333337,0.8,7.5,0.607,0.33,0.063
2025-07-07 16:30:00,162.87441853886853,11.86772413744648,204.9159417748918,1710.5587662556936,1498.936819338219,0.3053625913144749,1774.780654090455,3.4527999999999994,454.9188379029404,711.2509064357865,181.0929374473082,23.467222222222222,0.8,7.5,0.607,0.33,0.063
2025-07-07 16:35:00,162.8275052055352,11.814477528961406,204.90368664668665,1710.4948476950876,1500.1219513373146,0.3059050346854671,1774.3916388247546,3.4418,454.7277829055321,710.7921707936508,180.99807639239685,23.452222222222225,0.8,7.5,0.607,0.33,0.063
2025-07-07 16:40:00,162.8259152055352,11.875465990499867,205.2855041905463,1707.7044667999394,1500.4418780061465,0.3064216181886566,1773.3217088068554,3.4352,453.62797595630775,709.9311707936508,180.6919329569767,23.07222222222222,0.8,7.5,0.607,0.33,0.063
2025-07-07 16:45:00,162.87649907166906,11.960214368146772,205.57862892359103,1710.57126408337,1501.6257140907649,0.3072432980864531,1772.5261307988912,3.44,452.5263340573839,710.0467512265512,180.9499944084733,22.83333333333333,0.8,7.5,0.607,0.33,0.063
2025-07-07 16:50:00,162.8621824050024,12.014305726171465,205.67142405179615,1710.072481428674,1501.8733864276758,0.3070280094619841,1771.5631413850026,3.4466,452.5015060946343,709.9717983164984,181.10797648929292,23.18802721088435,0.8,7.5,0.607,0.33,0.063
2025-07-07 16:55:00,162.8290390716691,12.03640815703341,206.3690511965812,1711.0826684443025,1501.595234115652,0.3073631656316742,1771.1930493215104,3.4536,452.7872942012861,710.5735674074075,181.25138647902077,23.4324716553288,0.8,7.5,0.607,0.33,0.063
2025-07-07 17:00:00,162.8479707936508,11.92710712267441,207.14946367077368,1707.1658801088051,1499.8594534761946,0.3073395670928937,1770.9033102701271,3.4496,454.861711383982,710.7711234920636,181.0416224686069,23.47777777777777,0.8,7.5,0.607,0.33,0.063
2025-07-07 17:05:00,163.0327303174603,11.90860465430095,207.69004224220225,1705.809474093637,1499.0649235551248,0.307647757368765,1770.9452640828454,3.428666666666667,455.6701135220871,711.0544494179893,181.0916173047204,23.077777777777776,0.8,7.5,0.607,0.33,0.063
2025-07-07 17:10:00,163.01013287545786,11.792972719636174,207.7400308868909,1707.07162653777,1499.337961296074,0.3073597714790427,1770.7586613343074,3.3986666666666663,456.532448660976,711.0522742664742,181.39749864312637,22.899999999999995,0.8,7.5,0.607,0.33,0.063
2025-07-07 17:15:00,162.95874938339438,11.951630261927162,207.71585746031744,1707.1600849983809,1501.6606358282334,0.3077734150909953,1770.2762950823017,3.3676,455.6395480316855,711.3960193514088,181.40698545744192,22.9,0.8,7.5,0.607,0.33,0.063
2025-07-07 17:20:00,162.99165475579974,11.965315183332534,208.34847137254903,1707.7318542641592,1502.9263273158049,0.3088949248007719,1769.1183497770314,3.3642666666666665,455.8070035901016,712.0678637958533,181.45611814444823,22.9,0.8,7.5,0.607,0.33,0.063
2025-07-07 17:25:00,163.13367227716725,12.212302751348686,209.1275147058824,1708.1776121612606,1501.4216006403365,0.3104703924499326,1768.5461780055407,3.371266666666666,456.0853350366173,712.8037122807018,181.58516089626676,22.899999999999995,0.8,7.5,0.607,0.33,0.063
2025-07-07 17:30:00,163.25474892699893,12.241170331864042,209.75996598793367,1706.6391461670084,1499.253332427426,0.3105657825460775,1768.5317794500734,3.387333333333333,456.9934503249786,713.1078462962963,181.57423462922483,22.9,0.8,7.5,0.607,0.33,0.063
2025-07-07 17:35:00,163.18974112695585,12.342658678904987,209.9993162004662,1712.7180780668882,1496.6277925746317,0.3105655138390928,1768.6820448418334,3.397,458.2668635882006,713.3906462962963,182.15373551208816,22.9,0.8,7.5,0.607,0.33,0.063
2025-07-07 17:40:00,163.20657853436327,12.324199207517973,210.30351620046625,1719.5919616712388,1496.926786312495,0.3094402603010157,1769.1981475354362,3.403,458.75362059713297,713.0500108465609,182.1981417591968,22.9,0.8,7.5,0.607,0.33,0.063
2025-07-07 17:45:00,163.1899381808279,12.314239205721028,210.29703249417247,1726.6987542865484,1499.2803204296065,0.310198998145199,1769.3001444553377,3.404333333333333,459.078913044576,713.2377281866281,182.05851706696885,23.172638888888887,0.8,7.5,0.607,0.33,0.063
2025-07-07 17:50:00,163.21557137785723,12.30427953623546,210.5264349158249,1724.165397309197,1499.2636388730364,0.3102657241891382,1769.161226454726,3.4126666666666665,459.1642638001231,713.130665686628,181.0101616371909,23.45930555555556,0.8,7.5,0.607,0.33,0.063
2025-07-07 17:55:00,163.18758446519664,12.2778234628164,210.5839524915825,1717.7084605611994,1501.2990339354233,0.3114742435562553,1768.0173819780755,3.419333333333334,458.1022950164336,713.1350486111111,181.0268502046333,23.48708333333333,0.8,7.5,0.607,0.33,0.063
2025-07-07 18:00:00,163.1239649413871,12.212294078893631,210.927257992748,1718.635784132278,1499.4155425899355,0.3116395545845317,1766.645706452358,3.4208000000000003,458.8582924037598,712.8150004329734,181.0433687616116,23.047777777777775,0.8,7.5,0.607,0.33,0.063
2025-07-07 18:05:00,163.03933253659383,12.12023934903396,210.62785095571095,1724.475755898157,1499.8599566923845,0.3119987004582427,1765.7905620785864,3.4138666666666664,458.5407802820701,712.2980884231695,181.64287809074364,22.84333333333333,0.8,7.5,0.607,0.33,0.063
2025-07-07 18:10:00,162.80867111946534,12.09176965336622,210.1994741880342,1728.726345353579,1499.6051651561352,0.3119947035823213,1765.076496598722,3.4152,458.2416936648293,711.9523231453917,181.84342922256465,22.915555555555557,0.8,7.5,0.607,0.33,0.063
2025-07-07 18:15:00,163.0180925544631,12.051525393305294,210.08037198215183,1733.2961126251212,1500.0232430984513,0.3118723508052701,1763.664322996215,3.424533333333333,457.26484694741,711.3383069880175,182.61687769128253,23.18222222222222,0.8,7.5,0.607,0.33,0.063
2025-07-07 18:20:00,162.9595594725158,11.86822872157588,210.15143678401665,1732.9244461347294,1500.8051664683592,0.3115059214690661,1762.7031538824135,3.429733333333333,454.48386557946594,710.8757614978214,182.6176215220914,23.145714285714284,0.8,7.5,0.607,0.33,0.063
