trial_number,value,datetime_start,datetime_complete,param_Ore,param_WaterMill,param_WaterZumpf,param_PressureHC,param_DensityHC,param_MotorAmp,param_Shisti,param_Daiki
12,54.46467590332031,2025-07-14 11:19:34.735246,2025-07-14 11:19:34.768608,170.83916621971508,15.250525911531495,191.1502276130235,0.3008275423315505,1503.2729013771732,201.2875298277252,0.1291600439691156,0.1544367508746128
13,53.26667785644531,2025-07-14 11:19:34.768608,2025-07-14 11:19:34.802000,198.83386431629168,16.86600598968746,189.81624821918726,0.29927899498900623,1504.7253721252098,195.5642375321939,0.17124526498475312,0.4928232620166306
14,53.67497634887695,2025-07-14 11:19:34.802505,2025-07-14 11:19:34.836343,171.81519076389702,15.382066217350118,194.1088635844905,0.29582668739779444,1501.767450079707,195.6611498343401,0.15541495396428778,0.40015596142567494
15,51.512046813964844,2025-07-14 11:19:34.837348,2025-07-14 11:19:34.868652,160.9061146610445,15.13431628462502,187.59454533047233,0.3274530639915365,1770.2404537971802,202.19390153639364,0.10128614784904699,0.14371224555228007
16,52.93012619018555,2025-07-14 11:19:34.870157,2025-07-14 11:19:34.903144,175.120312466711,13.786176262430384,194.9757863601401,0.2783025763088284,1618.9723314843382,190.82062553837017,0.20361700934989507,0.3727384746668843
17,51.08415985107422,2025-07-14 11:19:34.904150,2025-07-14 11:19:34.938529,171.38572277523355,19.54021498074961,186.36055228427935,0.20222761864509986,1757.3151598471918,214.87470611459264,0.3053371612571567,0.20929561136997335
18,53.71916580200195,2025-07-14 11:19:34.938529,2025-07-14 11:19:34.970248,185.32266640446932,17.46008206186721,193.17454865008617,0.26989307740394586,1633.0817373991958,199.48427385151732,0.03414652304837054,0.1086731128668014
19,53.3469123840332,2025-07-14 11:19:34.970248,2025-07-14 11:19:35.006679,168.72131420266206,11.442361621605265,199.75699963982785,0.35444219896113993,1538.727008678744,207.66520884221555,0.11408031099315011,0.44102514988480346
20,52.778717041015625,2025-07-14 11:19:35.006679,2025-07-14 11:19:35.040652,174.3032009921742,14.337347708259202,195.8537495049185,0.32330911990285666,1542.807779988995,187.19060233380878,0.29324369436230713,0.3092724765764473
21,53.701419830322266,2025-07-14 11:19:35.040652,2025-07-14 11:19:35.072649,190.13130880314287,17.11228499990561,192.43667385221343,0.26754342718655333,1628.8646084762902,200.96607412756916,0.04177988898887655,0.10178702924011547
22,53.142391204833984,2025-07-14 11:19:35.073653,2025-07-14 11:19:35.108033,185.48365867911662,17.10727587105667,187.72732521235505,0.26732815723065245,1622.6281599412775,197.25820170675246,0.07051982043984517,0.21038170557498007
23,50.0295295715332,2025-07-14 11:19:35.109036,2025-07-14 11:19:35.143859,184.7928907442506,15.852810764339345,192.61988230828743,0.3141237769845373,1736.6860484800475,199.58579445079377,0.12855929349718262,0.10016289560904826
24,50.161678314208984,2025-07-14 11:19:35.144866,2025-07-14 11:19:35.181394,193.0850856150203,18.3789787076211,196.17301629403542,0.2777875472476233,1731.9806611890715,205.63687881592202,0.21068391013240328,0.1181470659244177
25,52.66529846191406,2025-07-14 11:19:35.181901,2025-07-14 11:19:35.216318,173.59975437339986,13.26222947183554,184.65905552926245,0.20723358093521152,1657.3003191600833,191.41139461335834,0.06036871596881016,0.1900957730477142
26,53.624271392822266,2025-07-14 11:19:35.216821,2025-07-14 11:19:35.252246,196.44808388041673,18.138599022811512,192.5259255691358,0.35117310135600593,1600.4806355112091,212.88484828243202,0.023875741886936128,0.3487950773083245
27,50.31829833984375,2025-07-14 11:19:35.252246,2025-07-14 11:19:35.288786,184.50631743541058,16.18322910283526,189.00313929332074,0.2862108984896555,1812.089736829134,204.78313006335898,0.08973462000667998,0.22797112761319946
28,52.87751007080078,2025-07-14 11:19:35.289317,2025-07-14 11:19:35.323779,162.32174746839868,14.840452853855734,193.7392449140661,0.25170462560035817,1656.277158237441,188.03954543515417,0.13329852642800372,0.08612637557156429
29,53.40021896362305,2025-07-14 11:19:35.323779,2025-07-14 11:19:35.358606,178.52190889700347,12.593892196285328,184.93924344747543,0.3628012787334979,1543.1444889694415,197.41326290951793,0.18023480810495993,0.1321629468199257
30,52.06913757324219,2025-07-14 11:19:35.359613,2025-07-14 11:19:35.396044,166.54354727367215,19.679672605849632,191.15537820722008,0.23028523784255572,1712.3381345222617,211.34238878787136,0.08054750326093306,0.022793729736455492
31,53.657127380371094,2025-07-14 11:19:35.396044,2025-07-14 11:19:35.432308,189.06111690865242,17.461475166676024,192.44667575074163,0.26089358348897235,1636.1714305172568,201.53157270649714,0.03523202405301806,0.08567734904259676
32,53.44265365600586,2025-07-14 11:19:35.432308,2025-07-14 11:19:35.464667,193.3185625931583,16.1060254351206,196.84091613582532,0.3171220473849183,1601.581284229178,199.91350501650115,0.05308207684812563,0.1737264348799959
33,53.3540153503418,2025-07-14 11:19:35.464667,2025-07-14 11:19:35.502007,188.40466837853515,16.88224977492598,178.86542379758265,0.2417633533241708,1565.1056731400188,203.2076984088918,0.04902962085787746,0.11644321891029295
34,51.54839324951172,2025-07-14 11:19:35.502007,2025-07-14 11:19:35.539281,180.79051185166517,14.309145399019137,199.84199372553425,0.2677369818057761,1696.9137904599029,194.02470955985143,0.1297861935115927,0.049840778258752834
35,52.57827377319336,2025-07-14 11:19:35.539281,2025-07-14 11:19:35.574230,183.13309929739387,17.82675163143277,194.20231196512177,0.49331085854274426,1562.620604000216,198.80535399103266,0.0760523472596008,0.07229389677215725
36,52.879432678222656,2025-07-14 11:19:35.574734,2025-07-14 11:19:35.611529,164.84918913833684,18.831682970450757,188.37959630486463,0.2896736903419072,1670.2312318007116,208.69032639039148,0.1505600568560067,0.45028794208046713
37,53.37836837768555,2025-07-14 11:19:35.611529,2025-07-14 11:19:35.646364,167.76241634909402,16.465991274328168,191.5329382136174,0.33949126955431047,1633.366794714543,190.02398727475756,0.2554067040177167,0.27605640872238846
38,53.30021286010742,2025-07-14 11:19:35.646878,2025-07-14 11:19:35.680211,176.29921734045573,10.15970478206445,186.6164711808662,0.3141035452691434,1597.6344977411472,203.59247734702262,0.10065144115520114,0.2339288795896194
39,52.308712005615234,2025-07-14 11:19:35.681210,2025-07-14 11:19:35.717629,186.82844078344584,13.08031075255989,174.60724128885255,0.2301617783124412,1524.1418701982216,181.88734491828546,0.20060315250337057,0.14445809620962904
40,52.40666961669922,2025-07-14 11:19:35.717629,2025-07-14 11:19:35.754475,190.11858158003892,15.511321316559822,182.17570955264807,0.306896197499551,1585.7113833239655,184.2292444380507,0.44238207625974424,0.1000295142298885
41,53.678035736083984,2025-07-14 11:19:35.754475,2025-07-14 11:19:35.792396,171.7040551069858,15.138264157321723,194.0497337580833,0.29419222330180844,1501.774937683591,195.23359635274892,0.15832383189263197,0.42471478229631393
42,53.32291793823242,2025-07-14 11:19:35.792396,2025-07-14 11:19:35.828766,172.59626407173474,14.627594261024264,197.67355251462948,0.2613900762224674,1516.8120073396847,194.57475391440053,0.04853729178910178,0.4847616297361288
43,53.16786193847656,2025-07-14 11:19:35.829274,2025-07-14 11:19:35.868630,182.28653190471158,13.70296285999385,195.35043151501375,0.2823488488085815,1557.2989348852268,200.09217038778982,0.14100921340268563,0.4434504275208823
44,53.85884094238281,2025-07-14 11:19:35.870134,2025-07-14 11:19:35.915031,170.11481241870155,5.525783101452587,193.2705816141475,0.38002790030023953,1577.3522033377092,197.10404542021294,0.11210021472570371,0.4129153808647142
45,53.29437255859375,2025-07-14 11:19:35.915031,2025-07-14 11:19:35.960118,168.7795565710913,5.479697203067401,191.0613606741017,0.3872125981717777,1641.1417270050279,197.5317803662252,0.11074135017929787,0.35034708037889184
46,52.40493392944336,2025-07-14 11:19:35.960118,2025-07-14 11:19:36.001099,169.86121423270146,9.143635471411192,189.57622116731807,0.4170034708532973,1616.5441374963257,178.90227624269096,0.02189857072077283,0.4727434640950847
47,51.81827163696289,2025-07-14 11:19:36.002106,2025-07-14 11:19:36.039117,177.39736627136753,11.551347753648862,193.43044421169583,0.4493787055876404,1679.487869291941,192.8572791100909,0.1838670101827373,0.41387755674484294
48,52.532657623291016,2025-07-14 11:19:36.039117,2025-07-14 11:19:36.076032,165.80474937405648,17.548122849786274,190.2458057259053,0.4208470535068931,1582.1702869862772,189.21311425601021,0.08622700025416478,0.3816714608423169
49,53.21159744262695,2025-07-14 11:19:36.076032,2025-07-14 11:19:36.109893,163.28729925175517,16.618413432014638,198.61629148396565,0.37003306933538926,1610.5244897334069,201.47026630699563,0.11639793660724346,0.0472141571111526
